UNITID,PSGRTYPE,XPGREVCT,PGREVCT,XPGEXCLU,PGEXCLU,XPGADJCT,PGADJCT,XPGCMBAC,PGCMBAC,XPGCMOBA,PGCMOBA,XPGCMTOT,PGCMTOT,XSSREVCT,SSREVCT,XSSEXCLU,SSEXCLU,XSSADJCT,SSADJCT,XSSCMBAC,SSCMBAC,XSSCMOBA,SSCMOBA,XSSCMTOT,SSCMTOT,XNRREVCT,NRREVCT,XNREXCLU,NREXCLU,XNRADJCT,NRADJCT,XNRCMBAC,NRCMBAC,XNRCMOBA,NRCMOBA,XNRCMTOT,NRCMTOT,XTTREVCT,TTREVCT,XTTEXCLU,TTEXCLU,XTTADJCT,TTADJCT,XTTCMBAC,TTCMBAC,XTTCMOBA,TTCMOBA,XTTCMTOT,TTCMTOT 
417442, 4,"R",11,"Z",0,"R",11,"A",,"A",,"R",8,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",5,"Z",0,"R",5,"A",,"A",,"R",2,"R",19,"R",0,"R",19,"A",,"A",,"R",13
417503, 4,"R",27,"Z",0,"R",27,"A",,"A",,"R",21,"R",8,"Z",0,"R",8,"A",,"A",,"R",8,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",35,"R",0,"R",35,"A",,"A",,"R",29
417600, 4,"R",5,"Z",0,"R",5,"A",,"A",,"R",3,"R",5,"Z",0,"R",5,"A",,"A",,"R",5,"R",16,"Z",0,"R",16,"A",,"A",,"R",10,"R",26,"R",0,"R",26,"A",,"A",,"R",18
417628, 4,"R",8,"Z",0,"R",8,"A",,"A",,"R",5,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",3,"Z",0,"R",3,"A",,"A",,"R",2,"R",11,"R",0,"R",11,"A",,"A",,"R",7
417637, 4,"R",24,"Z",0,"R",24,"A",,"A",,"R",21,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",27,"R",0,"R",27,"A",,"A",,"R",24
417646, 4,"R",2,"R",1,"R",1,"A",,"A",,"R",1,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",1,"R",0,"R",1,"A",,"A",,"R",1,"R",3,"R",1,"R",2,"A",,"A",,"R",2
417655, 4,"R",6,"Z",0,"R",6,"A",,"A",,"R",4,"R",3,"Z",0,"R",3,"A",,"A",,"R",2,"R",6,"Z",0,"R",6,"A",,"A",,"R",5,"R",15,"R",0,"R",15,"A",,"A",,"R",11
417682, 4,"R",4,"Z",0,"R",4,"A",,"A",,"R",4,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",4,"R",0,"R",4,"A",,"A",,"R",4
417716, 4,"R",8,"Z",0,"R",8,"A",,"A",,"R",0,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",2,"Z",0,"R",2,"A",,"A",,"R",1,"R",11,"R",0,"R",11,"A",,"A",,"R",1
417725, 4,"R",8,"Z",0,"R",8,"A",,"A",,"R",4,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",9,"R",0,"R",9,"A",,"A",,"R",4
417734, 1,"R",1,"R",0,"R",1,"R",0,"R",1,"R",1,"R",2,"R",0,"R",2,"R",0,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",0,"R",3,"R",3
417734, 2,"R",1,"Z",0,"R",1,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",0,"R",3,"R",3
417752, 1,"R",7,"R",0,"R",7,"R",4,"R",0,"R",4,"R",2,"R",0,"R",2,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9,"R",0,"R",9,"R",5,"R",0,"R",5
417752, 2,"R",7,"Z",0,"R",7,"R",4,"R",0,"R",4,"R",2,"Z",0,"R",2,"R",1,"R",0,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",9,"R",0,"R",9,"R",5,"R",0,"R",5
417831, 4,"R",23,"Z",0,"R",23,"A",,"A",,"R",21,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",59,"Z",0,"R",59,"A",,"A",,"R",58,"R",82,"R",0,"R",82,"A",,"A",,"R",79
417840, 4,"R",46,"Z",0,"R",46,"A",,"A",,"R",20,"R",4,"Z",0,"R",4,"A",,"A",,"R",1,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",51,"R",0,"R",51,"A",,"A",,"R",21
417868, 4,"R",15,"Z",0,"R",15,"A",,"A",,"R",14,"R",8,"Z",0,"R",8,"A",,"A",,"R",7,"R",5,"Z",0,"R",5,"A",,"A",,"R",5,"R",28,"R",0,"R",28,"A",,"A",,"R",26
417886, 4,"R",2,"Z",0,"R",2,"A",,"A",,"Z",0,"R",0,"Z",0,"R",0,"A",,"A",,"Z",0,"R",0,"Z",0,"R",0,"A",,"A",,"Z",0,"R",2,"R",0,"R",2,"A",,"A",,"R",0
417910, 4,"R",24,"Z",0,"R",24,"A",,"A",,"R",22,"R",16,"Z",0,"R",16,"A",,"A",,"R",7,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",40,"R",0,"R",40,"A",,"A",,"R",29
417992, 4,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",3,"R",0,"R",3,"A",,"A",,"R",3
418001, 4,"R",14,"Z",0,"R",14,"A",,"A",,"R",5,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",14,"R",0,"R",14,"A",,"A",,"R",5
418010, 4,"R",5,"Z",0,"R",5,"A",,"A",,"R",5,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",6,"R",0,"R",6,"A",,"A",,"R",6
418029, 4,"R",10,"Z",0,"R",10,"A",,"A",,"R",7,"R",4,"Z",0,"R",4,"A",,"A",,"R",4,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",14,"R",0,"R",14,"A",,"A",,"R",11
418038, 4,"R",37,"Z",0,"R",37,"A",,"A",,"R",27,"R",4,"Z",0,"R",4,"A",,"A",,"R",4,"R",4,"Z",0,"R",4,"A",,"A",,"R",1,"R",45,"R",0,"R",45,"A",,"A",,"R",32
418065, 4,"R",36,"Z",0,"R",36,"A",,"A",,"R",31,"R",9,"Z",0,"R",9,"A",,"A",,"R",7,"R",36,"Z",0,"R",36,"A",,"A",,"R",23,"R",81,"R",0,"R",81,"A",,"A",,"R",61
418083, 4,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",3,"R",0,"R",3,"A",,"A",,"R",3
418126, 1,"R",17,"R",0,"R",17,"R",0,"R",12,"R",12,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",5,"R",0,"R",5,"R",0,"R",1,"R",1,"R",24,"R",0,"R",24,"R",0,"R",13,"R",13
418126, 3,"R",17,"Z",0,"R",17,"Z",0,"R",12,"R",12,"R",2,"Z",0,"R",2,"Z",0,"R",0,"R",0,"R",5,"Z",0,"R",5,"Z",0,"R",1,"R",1,"R",24,"R",0,"R",24,"R",0,"R",13,"R",13
418171, 4,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",5,"Z",0,"R",5,"A",,"A",,"R",5,"R",7,"R",0,"R",7,"A",,"A",,"R",7
418199, 4,"R",4,"Z",0,"R",4,"A",,"A",,"R",4,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",6,"R",0,"R",6,"A",,"A",,"R",6
418205, 4,"R",15,"Z",0,"R",15,"A",,"A",,"R",14,"R",8,"Z",0,"R",8,"A",,"A",,"R",8,"R",8,"Z",0,"R",8,"A",,"A",,"R",6,"R",31,"R",0,"R",31,"A",,"A",,"R",28
418223, 4,"R",33,"Z",0,"R",33,"A",,"A",,"R",33,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",9,"Z",0,"R",9,"A",,"A",,"R",3,"R",42,"R",0,"R",42,"A",,"A",,"R",36
418250, 4,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",93,"Z",0,"R",93,"A",,"A",,"R",81,"R",93,"R",0,"R",93,"A",,"A",,"R",81
418269, 4,"R",114,"Z",0,"R",114,"A",,"A",,"R",68,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",116,"R",0,"R",116,"A",,"A",,"R",70
418278, 4,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",30,"Z",0,"R",30,"A",,"A",,"R",22,"R",35,"R",0,"R",35,"A",,"A",,"R",27
418296, 4,"R",255,"Z",0,"R",255,"A",,"A",,"R",255,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",84,"Z",0,"R",84,"A",,"A",,"R",75,"R",339,"R",0,"R",339,"A",,"A",,"R",330
418302, 4,"R",20,"Z",0,"R",20,"A",,"A",,"R",11,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",18,"Z",0,"R",18,"A",,"A",,"R",9,"R",38,"R",0,"R",38,"A",,"A",,"R",20
418320, 4,"R",10,"Z",0,"R",10,"A",,"A",,"R",10,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",5,"Z",0,"R",5,"A",,"A",,"R",5,"R",15,"R",0,"R",15,"A",,"A",,"R",15
418348, 4,"R",18,"Z",0,"R",18,"A",,"A",,"R",16,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",26,"Z",0,"R",26,"A",,"A",,"R",21,"R",44,"R",0,"R",44,"A",,"A",,"R",37
418357, 4,"R",58,"Z",0,"R",58,"A",,"A",,"R",58,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",59,"R",0,"R",59,"A",,"A",,"R",58
418409, 4,"R",53,"Z",0,"R",53,"A",,"A",,"R",53,"R",5,"Z",0,"R",5,"A",,"A",,"R",0,"R",43,"Z",0,"R",43,"A",,"A",,"R",37,"R",101,"R",0,"R",101,"A",,"A",,"R",90
418427, 4,"R",34,"Z",0,"R",34,"A",,"A",,"R",26,"R",11,"Z",0,"R",11,"A",,"A",,"R",8,"R",11,"Z",0,"R",11,"A",,"A",,"R",6,"R",56,"R",0,"R",56,"A",,"A",,"R",40
418445, 4,"R",2,"Z",0,"R",2,"A",,"A",,"R",1,"R",2,"Z",0,"R",2,"A",,"A",,"R",1,"R",3,"Z",0,"R",3,"A",,"A",,"R",2,"R",7,"R",0,"R",7,"A",,"A",,"R",4
418454, 4,"R",78,"Z",0,"R",78,"A",,"A",,"R",47,"R",42,"Z",0,"R",42,"A",,"A",,"R",35,"R",39,"Z",0,"R",39,"A",,"A",,"R",35,"R",159,"R",0,"R",159,"A",,"A",,"R",117
418481, 4,"R",15,"Z",0,"R",15,"A",,"A",,"R",15,"R",6,"Z",0,"R",6,"A",,"A",,"R",6,"R",4,"Z",0,"R",4,"A",,"A",,"R",1,"R",25,"R",0,"R",25,"A",,"A",,"R",22
418515, 4,"R",31,"Z",0,"R",31,"A",,"A",,"R",15,"R",54,"Z",0,"R",54,"A",,"A",,"R",54,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",85,"R",0,"R",85,"A",,"A",,"R",69
418524, 4,"R",16,"Z",0,"R",16,"A",,"A",,"R",6,"R",6,"Z",0,"R",6,"A",,"A",,"R",5,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",23,"R",0,"R",23,"A",,"A",,"R",12
418533, 4,"R",23,"Z",0,"R",23,"A",,"A",,"R",17,"R",15,"Z",0,"R",15,"A",,"A",,"R",11,"R",18,"Z",0,"R",18,"A",,"A",,"R",14,"R",56,"R",0,"R",56,"A",,"A",,"R",42
418542, 4,"R",42,"Z",0,"R",42,"A",,"A",,"R",20,"R",6,"Z",0,"R",6,"A",,"A",,"R",4,"R",12,"Z",0,"R",12,"A",,"A",,"R",5,"R",60,"R",0,"R",60,"A",,"A",,"R",29
418560, 4,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",4,"Z",0,"R",4,"A",,"A",,"R",3,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",7,"R",0,"R",7,"A",,"A",,"R",5
418588, 4,"R",5,"Z",0,"R",5,"A",,"A",,"R",1,"R",3,"Z",0,"R",3,"A",,"A",,"R",2,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",11,"R",0,"R",11,"A",,"A",,"R",6
418658, 4,"R",352,"Z",0,"R",352,"A",,"A",,"R",185,"R",28,"Z",0,"R",28,"A",,"A",,"R",21,"R",168,"Z",0,"R",168,"A",,"A",,"R",147,"R",548,"R",0,"R",548,"A",,"A",,"R",353
418773, 4,"R",292,"Z",0,"R",292,"A",,"A",,"R",245,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",91,"Z",0,"R",91,"A",,"A",,"R",0,"R",383,"R",0,"R",383,"A",,"A",,"R",245
418782, 4,"R",102,"Z",0,"R",102,"A",,"A",,"R",77,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",7,"Z",0,"R",7,"A",,"A",,"R",4,"R",112,"R",0,"R",112,"A",,"A",,"R",84
418889, 4,"R",12,"Z",0,"R",12,"A",,"A",,"R",12,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",13,"Z",0,"R",13,"A",,"A",,"R",9,"R",26,"R",0,"R",26,"A",,"A",,"R",22
418913, 4,"R",10,"Z",0,"R",10,"A",,"A",,"Z",0,"R",0,"Z",0,"R",0,"A",,"A",,"Z",0,"R",0,"Z",0,"R",0,"A",,"A",,"Z",0,"R",10,"R",0,"R",10,"A",,"A",,"R",0
418968, 4,"R",27,"Z",0,"R",27,"A",,"A",,"R",12,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",31,"R",0,"R",31,"A",,"A",,"R",16
419031, 4,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",4,"R",0,"R",4,"A",,"A",,"R",3
419095, 4,"R",16,"Z",0,"R",16,"A",,"A",,"R",16,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",20,"Z",0,"R",20,"A",,"A",,"R",17,"R",36,"R",0,"R",36,"A",,"A",,"R",33
419183, 4,"R",77,"Z",0,"R",77,"A",,"A",,"R",67,"R",8,"Z",0,"R",8,"A",,"A",,"R",6,"R",11,"Z",0,"R",11,"A",,"A",,"R",11,"R",96,"R",0,"R",96,"A",,"A",,"R",84
419217, 4,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",3,"R",0,"R",3,"A",,"A",,"R",3
419226, 4,"R",56,"Z",0,"R",56,"A",,"A",,"R",43,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",88,"Z",0,"R",88,"A",,"A",,"R",60,"R",144,"R",0,"R",144,"A",,"A",,"R",103
419235, 4,"R",159,"R",3,"R",156,"A",,"A",,"R",76,"R",2,"R",0,"R",2,"A",,"A",,"R",2,"R",21,"R",0,"R",21,"A",,"A",,"R",0,"R",182,"R",3,"R",179,"A",,"A",,"R",78
419244, 4,"R",39,"Z",0,"R",39,"A",,"A",,"R",10,"R",5,"Z",0,"R",5,"A",,"A",,"R",0,"R",17,"Z",0,"R",17,"A",,"A",,"R",6,"R",61,"R",0,"R",61,"A",,"A",,"R",16
419253, 4,"R",47,"Z",0,"R",47,"A",,"A",,"R",33,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",49,"R",0,"R",49,"A",,"A",,"R",33
419341, 4,"R",4,"Z",0,"R",4,"A",,"A",,"R",1,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",2,"Z",0,"R",2,"A",,"A",,"R",0,"R",7,"R",0,"R",7,"A",,"A",,"R",1
419420, 4,"R",11,"Z",0,"R",11,"A",,"A",,"R",11,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",7,"Z",0,"R",7,"A",,"A",,"R",1,"R",18,"R",0,"R",18,"A",,"A",,"R",12
419484, 4,"R",5,"Z",0,"R",5,"A",,"A",,"R",4,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",6,"R",0,"R",6,"A",,"A",,"R",5
419633, 4,"R",61,"Z",0,"R",61,"A",,"A",,"R",47,"R",15,"Z",0,"R",15,"A",,"A",,"R",10,"R",8,"Z",0,"R",8,"A",,"A",,"R",4,"R",84,"R",0,"R",84,"A",,"A",,"R",61
419703, 4,"R",212,"Z",0,"R",212,"A",,"A",,"R",154,"R",8,"Z",0,"R",8,"A",,"A",,"R",8,"R",9,"Z",0,"R",9,"A",,"A",,"R",5,"R",229,"R",0,"R",229,"A",,"A",,"R",167
419712, 4,"R",64,"Z",0,"R",64,"A",,"A",,"R",56,"R",2,"Z",0,"R",2,"A",,"A",,"R",1,"R",4,"Z",0,"R",4,"A",,"A",,"R",1,"R",70,"R",0,"R",70,"A",,"A",,"R",58
419721, 4,"R",83,"Z",0,"R",83,"A",,"A",,"R",65,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",86,"R",0,"R",86,"A",,"A",,"R",68
420024, 1,"R",15,"R",0,"R",15,"R",0,"R",10,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",0,"R",2,"R",2,"R",18,"R",0,"R",18,"R",0,"R",12,"R",12
420024, 3,"R",15,"Z",0,"R",15,"Z",0,"R",10,"R",10,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"Z",0,"R",2,"R",2,"R",18,"R",0,"R",18,"R",0,"R",12,"R",12
420042, 1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",2,"R",0,"R",2
420042, 2,"R",1,"Z",0,"R",1,"R",1,"R",0,"R",1,"R",1,"Z",0,"R",1,"R",1,"R",0,"R",1,"R",1,"Z",0,"R",1,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",2,"R",0,"R",2
420130, 4,"R",63,"Z",0,"R",63,"A",,"A",,"R",27,"R",8,"Z",0,"R",8,"A",,"A",,"R",6,"R",16,"Z",0,"R",16,"A",,"A",,"R",5,"R",87,"R",0,"R",87,"A",,"A",,"R",38
420255, 4,"R",49,"Z",0,"R",49,"A",,"A",,"R",49,"R",6,"Z",0,"R",6,"A",,"A",,"R",6,"R",15,"Z",0,"R",15,"A",,"A",,"R",8,"R",70,"R",0,"R",70,"A",,"A",,"R",63
420325, 1,"R",11,"R",0,"R",11,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8,"R",0,"R",8,"R",0,"R",0,"R",0,"R",19,"R",0,"R",19,"R",1,"R",0,"R",1
420325, 2,"R",11,"Z",0,"R",11,"R",1,"R",0,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",8,"Z",0,"R",8,"R",0,"R",0,"R",0,"R",19,"R",0,"R",19,"R",1,"R",0,"R",1
420343, 4,"R",543,"Z",0,"R",543,"A",,"A",,"R",356,"R",165,"Z",0,"R",165,"A",,"A",,"R",130,"R",120,"Z",0,"R",120,"A",,"A",,"R",90,"R",828,"R",0,"R",828,"A",,"A",,"R",576
420370, 4,"R",193,"Z",0,"R",193,"A",,"A",,"R",180,"R",178,"Z",0,"R",178,"A",,"A",,"R",27,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",371,"R",0,"R",371,"A",,"A",,"R",207
420398, 4,"R",502,"Z",0,"R",502,"A",,"A",,"R",181,"R",15,"Z",0,"R",15,"A",,"A",,"R",5,"R",756,"Z",0,"R",756,"A",,"A",,"R",282,"R",1273,"R",0,"R",1273,"A",,"A",,"R",468
420431, 4,"R",42,"Z",0,"R",42,"A",,"A",,"R",14,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",18,"Z",0,"R",18,"A",,"A",,"R",11,"R",60,"R",0,"R",60,"A",,"A",,"R",25
420440, 4,"R",46,"Z",0,"R",46,"A",,"A",,"R",9,"R",9,"Z",0,"R",9,"A",,"A",,"R",4,"R",61,"Z",0,"R",61,"A",,"A",,"R",19,"R",116,"R",0,"R",116,"A",,"A",,"R",32
420468, 4,"R",24,"Z",0,"R",24,"A",,"A",,"R",21,"R",5,"Z",0,"R",5,"A",,"A",,"R",4,"R",25,"Z",0,"R",25,"A",,"A",,"R",20,"R",54,"R",0,"R",54,"A",,"A",,"R",45
420538, 4,"R",108,"Z",0,"R",108,"A",,"A",,"R",46,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",55,"Z",0,"R",55,"A",,"A",,"R",35,"R",164,"R",0,"R",164,"A",,"A",,"R",82
420556, 4,"R",33,"Z",0,"R",33,"A",,"A",,"R",3,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",25,"Z",0,"R",25,"A",,"A",,"R",4,"R",59,"R",0,"R",59,"A",,"A",,"R",7
420723, 4,"R",25,"Z",0,"R",25,"A",,"A",,"R",10,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",22,"Z",0,"R",22,"A",,"A",,"R",10,"R",47,"R",0,"R",47,"A",,"A",,"R",20
420981, 4,"R",327,"Z",0,"R",327,"A",,"A",,"R",236,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",328,"R",0,"R",328,"A",,"A",,"R",236
421513, 4,"R",38,"Z",0,"R",38,"A",,"A",,"R",17,"R",4,"Z",0,"R",4,"A",,"A",,"R",3,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",43,"R",0,"R",43,"A",,"A",,"R",20
421610, 4,"R",8,"Z",0,"R",8,"A",,"A",,"R",4,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",28,"Z",0,"R",28,"A",,"A",,"R",17,"R",39,"R",0,"R",39,"A",,"A",,"R",24
421665, 4,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",1,"R",0,"R",1,"A",,"A",,"R",1
421708, 1,"R",4,"R",0,"R",4,"R",1,"R",0,"R",1,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",11,"R",0,"R",11,"R",1,"R",0,"R",1
421708, 2,"R",4,"Z",0,"R",4,"R",1,"R",0,"R",1,"R",3,"Z",0,"R",3,"R",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",0,"R",0,"R",0,"R",11,"R",0,"R",11,"R",1,"R",0,"R",1
421717, 4,"R",4,"Z",0,"R",4,"A",,"A",,"R",4,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",2,"Z",0,"R",2,"A",,"A",,"R",1,"R",6,"R",0,"R",6,"A",,"A",,"R",5
421771, 4,"R",7,"Z",0,"R",7,"A",,"A",,"R",1,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",10,"R",0,"R",10,"A",,"A",,"R",4
421841, 4,"R",37,"Z",0,"R",37,"A",,"A",,"R",23,"R",17,"Z",0,"R",17,"A",,"A",,"R",12,"R",11,"Z",0,"R",11,"A",,"A",,"R",7,"R",65,"R",0,"R",65,"A",,"A",,"R",42
421878, 1,"R",44,"R",0,"R",44,"R",1,"R",9,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11,"R",0,"R",11,"R",0,"R",4,"R",4,"R",55,"R",0,"R",55,"R",1,"R",13,"R",14
421878, 2,"R",9,"Z",0,"R",9,"R",1,"R",0,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",0,"R",0,"R",0,"R",10,"R",0,"R",10,"R",1,"R",0,"R",1
421878, 3,"R",35,"Z",0,"R",35,"Z",0,"R",9,"R",9,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",10,"Z",0,"R",10,"Z",0,"R",4,"R",4,"R",45,"R",0,"R",45,"R",0,"R",13,"R",13
421896, 4,"R",121,"Z",0,"R",121,"A",,"A",,"R",105,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",121,"R",0,"R",121,"A",,"A",,"R",105
422020, 4,"R",61,"Z",0,"R",61,"A",,"A",,"R",33,"R",9,"Z",0,"R",9,"A",,"A",,"R",6,"R",22,"Z",0,"R",22,"A",,"A",,"R",15,"R",92,"R",0,"R",92,"A",,"A",,"R",54
422695, 1,"R",12,"R",0,"R",12,"R",0,"R",12,"R",12,"R",9,"R",0,"R",9,"R",0,"R",9,"R",9,"R",8,"R",0,"R",8,"R",0,"R",1,"R",1,"R",29,"R",0,"R",29,"R",0,"R",22,"R",22
422695, 3,"R",12,"Z",0,"R",12,"Z",0,"R",12,"R",12,"R",9,"Z",0,"R",9,"Z",0,"R",9,"R",9,"R",8,"Z",0,"R",8,"Z",0,"R",1,"R",1,"R",29,"R",0,"R",29,"R",0,"R",22,"R",22
422835, 4,"R",109,"Z",0,"R",109,"A",,"A",,"R",70,"R",47,"Z",0,"R",47,"A",,"A",,"R",32,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",156,"R",0,"R",156,"A",,"A",,"R",102
423120, 4,"R",176,"Z",0,"R",176,"A",,"A",,"R",128,"R",5,"Z",0,"R",5,"A",,"A",,"R",2,"R",25,"Z",0,"R",25,"A",,"A",,"R",9,"R",206,"R",0,"R",206,"A",,"A",,"R",139
423397, 4,"R",419,"Z",0,"R",419,"A",,"A",,"R",256,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",46,"Z",0,"R",46,"A",,"A",,"R",26,"R",465,"R",0,"R",465,"A",,"A",,"R",282
423412, 4,"R",24,"R",1,"R",23,"A",,"A",,"R",15,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",8,"R",0,"R",8,"A",,"A",,"R",3,"R",32,"R",1,"R",31,"A",,"A",,"R",18
423652, 4,"R",19,"Z",0,"R",19,"A",,"A",,"R",4,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",22,"Z",0,"R",22,"A",,"A",,"R",8,"R",42,"R",0,"R",42,"A",,"A",,"R",13
425250, 4,"R",33,"Z",0,"R",33,"A",,"A",,"R",19,"R",7,"Z",0,"R",7,"A",,"A",,"R",5,"R",3,"Z",0,"R",3,"A",,"A",,"R",2,"R",43,"R",0,"R",43,"A",,"A",,"R",26
